,codigo_pedido,codigo_cliente,data_nascimento_cliente,data_pedido,data,flg_bf,compras_bf
8077,bee43cb809c395ceb03d0760dfa10115,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2018-11-22,,,572.0
8078,75751234a31eea52458082582a17f1cd,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2018-11-22,,,572.0
8079,643af33ac2b3f78d88204b472e899fdb,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2018-11-22,,,572.0
8080,19a22c6059b1d5d2056947ec417afcaa,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2018-11-22,,,572.0
8081,c5a4c3870328deaf07f26acefe46936f,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2018-11-22,,,572.0
8082,e5bab7563de92394389f497a5a7ebfb8,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2018-11-22,,,572.0
8083,19b3ce0da6087c519263bc1c7c4a088c,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2018-11-22,,,572.0
8084,da29222a30cb3bfb2d1b4d4846bc8784,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2018-11-22,,,572.0
8085,fae912163e36ad3fe94806f35b238d7f,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2018-11-22,,,572.0
8086,13d5b70e606302c6e1fb50fb89239bd3,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2018-11-22,,,572.0
8087,9e10f9d90c3b8219c339d8d1f60a545a,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2018-11-22,,,572.0
8088,dc637db6af5724beccd853b6d0a609df,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2018-11-22,,,572.0
8089,0cdbbb04270a7b2acb319944928aa166,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2018-11-22,,,572.0
8090,8e701cd8866e398e6ad7fbc003c0eb61,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2018-11-22,,,572.0
8091,9f12128ba3c98a17ad6110ea6e40099f,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2018-11-22,,,572.0
8092,70e42f6b5bee7d84167d60ab78d1701e,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2018-11-22,,,572.0
8093,df709f3525c67d24e7334db307c25c8b,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2018-11-22,,,572.0
8094,1252291d156f6cd6c9ef3065a8e6795c,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2018-11-22,,,572.0
8095,19ad9de838519466a0b1f92afacb444b,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2018-11-22,,,572.0
8096,d3193ad01209f005988677ceee5772a0,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2018-11-22,,,572.0
8097,157f9e3a3784b3c794893329ea1fa910,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2018-11-22,,,572.0
8098,e24777c43392a0cc1c033db69fd3e32b,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2018-11-22,,,572.0
8099,50634e508ad19b41bba55d7b1ade47d0,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2018-11-22,,,572.0
8100,beba727c9e2f9d8ff8830260ced1c616,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2018-11-22,,,572.0
8101,df0154d0e5efb58097ae15056107bddc,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2018-11-22,,,572.0
8102,078d2c725c1e882cff308d03de2805b2,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2018-11-22,,,572.0
8103,bf240b2057f26f900b44bec04e97626e,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2018-11-22,,,572.0
8104,4fb589e3d1b7e71b679486084a749e94,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2018-11-22,,,572.0
8105,a9e648b6a6ca5aafa9a1293f4ef6209f,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8106,38403b634989af0fcf57c59fc0f4a9ca,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8107,f4fe0cf1aa76b31cd6c4db5be59b07f0,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8108,8503cfdb936c143bf78e399e52e5dd83,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8109,4842f23f66ad797bd21832188e449550,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8110,93a01af617b2518d0824528e842fa251,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8111,f68a95dfe5d0e892633dede1243878ab,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8112,afe2a68d149cdb237bb22dc83139f714,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8113,378c3edf4af44a4248966a9ab4267ef0,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8114,2903effd2645aa364009e36d3d4a5c75,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8115,82292ea096d9806005edee52e82bf9dd,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8116,fbf7887355c3921538cd1a7d2b890612,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8117,868059a3ed68107cfe95c89dad343c66,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8118,6026f46c8f4a4ed02b3472b8920ae2cc,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8119,234daf7c0ef534b3bce855caccf166a2,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-24,,,572.0
8120,efa707ad428777cf740bc0db8244cbdd,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8121,84f44718b34cfafeffce64e5c130a36d,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8122,78ce791664725beae07afdb4c0fb50ef,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8123,8ac4a00da46868c12df6a1b808d9db14,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8124,de616a247ca846081a81a39987679637,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8125,dbcdcae11f993e20ee1abb905098ea29,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8126,6e6be174966237fd12b2f18108311305,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-24,,,572.0
8127,e4a80a5f768ae5b995592c2160a566be,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8128,c8a030a50d5e79f04312be357b50a1ec,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8129,90a3f4e380af5f72c290a53c953fca32,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8130,affeb540029fdcb5314708eacec6eb76,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8131,da4225c6fcb84318efb758d61ec0f24d,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8132,ac7bc8752d222dcf0e6b6b902121ba85,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8133,ed9cb8402c7ade52cc075a69c4467f8c,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8134,4620b4c961cc905e99419eee0d821f47,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8135,0bf769d06fceb10575b093c27df4306e,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8136,4ef4700a7b447356c44f956b26628927,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8137,a96d892d64f8307a63e0fc0efb562943,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8138,10dd9a446429153598bdf665434bd587,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8139,2c050c0cf51f884fcd4301a02a1b9892,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8140,20aeb10abf885645d2b984e82efc652c,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8141,0c202885e755f492f1ead889587b5324,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8142,c0221bdee65685771bdf2697807ff16e,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8143,43a3f9964107d92b1aad81a7be48d129,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8144,bd71b99eabcdc502f39ea0cd83a1fe86,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8145,6d0b76185d2ec96b21789c7dcfd3524a,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8146,81cfb83bdc6597a2b575ec62c77a36e6,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8147,d63eff60e9d4f5fa31cffc452ebe9c18,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8148,b062e10426aeb63f7da3f9699a7140fa,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8149,6cec6fbac983d76a815234c64d17c393,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8150,d90b213c65d9ee965496fdd8ae1ae8e0,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8151,eedd161584824337ee850c8658bb2b40,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8152,9d7ccb9bc15e1583a8e06ddafc35e998,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8153,eb7a0026453975ddc5da27ce6c1d6aee,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8154,93072e36f93e5c6b335debd9364669c6,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8155,2381bacd9645f61c283f1fbb398a77d4,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8156,632143c7fee937c3ade2d656c904bede,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8157,105ccfefcbb8dc09677830aa76eb5c22,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8158,d627f80102eeef519f2d7b09d5b70841,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8159,082c72d895c8714df99291d48a7d8352,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8160,30672bd50deb514b21f931ac711eb000,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8161,0d55d041db236514f98d514edb01df6e,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8162,9ae8dede114c44f05e92b3150efe3c40,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8163,e190bc365bb90188c43eac6f6fbeb24a,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8164,c22ea1ec125c5e28b022d9fae9884578,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8165,584a764ca82dd7b7b45dd9e5296a435a,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8166,f6d144dfb18b5354bc73f749fb9797a0,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8167,a72024178fe678d44981911f567ef2b0,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8168,3ea637c94c240128330d2a2bd8869b68,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8169,37a978e2b7f55b670f00330798fad94c,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8170,c2da34f9e50e9fce747bfc7bab01afd8,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8171,cd99c0e703e862a6eec2815a5b023163,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8172,4006794766b763948947a10b1aa66989,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8173,abb2d580900ad328ebff381430c3d356,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8174,deec88aca2001a0af24694deb8dad48d,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8175,51bceeb501cf9a30c53ee366495fc8ff,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8176,7a295aa722c377a97530e075816a9fb7,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8177,022b2281e51361c6f460faaf19168b95,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8178,b4ed84cfbb292e8b73751284b433bf9e,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8179,f5530c1c67927de07b46f93f9da66674,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8180,afa08eb4fca5ebbcd9f50cc8e791b6c7,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8181,176bcf055ba2d3289ad077a889b8b8a4,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8182,609e74674697b8370ca479737321a421,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8183,8dd4973a393f89b562b8c7941cbde92a,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8184,206df3ac61f52c2ae521b4b7a57d787c,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8185,6a12acfee739dd10a2c328b1935ef4e7,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8186,8ec2369e1ed2301d90ee8eef778db71a,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8187,be6555223b3134469f609340d343d21a,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8188,bd1262080988696d202d9d91ea760a31,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8189,fd9fcadfaae67381303ea64226740d92,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8190,93878759cc68614533df407b74e6c126,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8191,1c24d2c412fe77495588540481e02c12,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8192,14436d04d5c7a6518e243cf5bd1075e7,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8193,4db2b6234e4f033ebff509ac628900d2,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-24,,,572.0
8194,a40b79bca0789172217a479a8fa75463,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-24,,,572.0
8195,d97ecbf7bed8bf1e23c3a19acf7472a2,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8196,36658c99595477bfafeec763a13d6ce0,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8197,dde4d9fb1815357ed340e83e7a367d0a,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8198,3ee7b4362ae72d23fe6b9d5e5f8fb9bd,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8199,7d459091120e5554e986d69fd9d01d7b,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8200,41ba795bdfbcf8c18900a2c7d609a95e,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8201,8c032a4ba538265b35789a81bc2c2814,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-24,,,572.0
8202,9ef8eb110b71c9d4785d583135a87b78,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8203,a02900fc63c17986e0f65647831f13ad,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8204,337ed1de18b56dd2d9d717236628eb1d,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8205,90249052807af9ebe2524da81ae74c28,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8206,cbc0b756c75413aa81098bc9b3927aba,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8207,e85ca67529064a6d67f1940a5d586020,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-24,,,572.0
8208,3f61f38257069a23b51c400d2fa7a659,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8209,406129c377714513cc1095c2769d3aac,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8210,b744f5176c548745d0a362ae43b9e23a,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-24,,,572.0
8211,e12c08c88db43aba76777d487a27f086,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8212,39f905de245976005ed049320320a9c4,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8213,4472a923275b56c2374fbd5542928377,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8214,ea9d4c6f0f242084ccb1ebe6f1988982,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-24,,,572.0
8215,202d42b1088dda5e5651d932401d4a25,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8216,96073fc2e2c84d869fd9a1f7c4e50885,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8217,008046a58146a2d9433a3824f562e153,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8218,a7b135cab9d1435b1683036e56c314b2,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8219,d74894f736e72245cf3e7d01d9351342,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8220,02efd230dd5ed6f24b394939e1157e57,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-24,,,572.0
8221,095662c1ed4005d38adf9fe95f86a37a,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-24,,,572.0
8222,5a9ecedd0c2dcc29bc3afc678ea589f7,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-24,,,572.0
8223,e0a024e2fed6bc45e90826daec5e08a8,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8224,5d3ee8eb61a76a82274774a6bc16782d,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8225,7305bda3fbc5f9386c30a042bb02f65d,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8226,2c3a4bc54f67eaad3b780fd2f1d425a4,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-24,,,572.0
8227,5d0636e567ced6b65a2a3e6151496e84,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8228,9a67d8f7168ff547697d0aa4d276d076,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8229,2ffc0cbbb410ceffb1ff77b3635725d0,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8230,d22217d429769a84bae1e46b3f7726d4,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8231,5a3d9e5c3ed1120b55e22e39f892c147,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8232,8f26777697d8f17ef913216a363a5380,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8233,20c4a7cec0b1f14799d8661c9601781d,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8234,99604f15a061435de729ed6692bfd5d9,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8235,75b250d889f4cdd80aa6597351d1ebbc,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8236,ff7c5ca331b3387c243f4d24dcd49cf9,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8237,cff19108152a58f0dc89c12352eb5630,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8238,898763af8c961c5495c75778efccfda5,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8239,9248fafec1a02c49d1bf02daf5c0b271,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8240,9b7acdbb2fef53a83c482fc22d3c1177,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8241,7ae8ac0bf9e84a6b7cb3eff4e6c8c720,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-24,,,572.0
8242,21f5a37fa1dc3eaa2cea67a2091fb34c,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8243,aab0d18c89f6ba9729cb4019d1337b2a,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8244,274567900edfecc954a5356ae7e2343e,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8245,90d2730d1ddab32d7bf1662902b18fc1,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8246,7796359423cac1a2d8cd77176e14cbf7,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-23,,,572.0
8247,1457ca5984fc933e38b93d859b4ddc11,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-24,,,572.0
8248,77460fdefebdb1eeb7aecb289917c0f3,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-24,,,572.0
8249,e72226fa0e2e77393003b356a925f70d,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-03,,,572.0
8250,664cb579185d4b5ad8f5063b7663157b,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-03,,,572.0
8251,f5ec5fa77641ca77f59492d221220dbb,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-03,,,572.0
8252,fb555619a9f25db05648c9be461179a3,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-03,,,572.0
8253,7238ed1bcecf869b9c7f431a0406ccf8,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-03,,,572.0
8254,53cc487090b29358caa67f63ee10aca8,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-02,,,572.0
8255,fa13c56ca4591cc257e6795652f15adb,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-03,,,572.0
8256,863d97975fbee9caeb09bc2fd0db18e0,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-02,,,572.0
8257,1457bbd47be5fbabe70da99c3d16a045,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-02,,,572.0
8258,de7620e74bd93b4957ba80fa2752fd23,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-02,,,572.0
8259,0f7adde18d5a343c85a1a11217334dc6,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-02,,,572.0
8260,f805b756b4d14d893d5aefb50036e01f,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-02,,,572.0
8261,3463dbdd9f5714611352a1796f0096e1,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-02,,,572.0
8262,53ae4133fe9da68dea18b8f763b5530d,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-02,,,572.0
8263,2fe3d7d6a45f866087924245a4609e42,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-02,,,572.0
8264,aa81acb4b83b5f6720652bf6323d928a,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-02,,,572.0
8265,55180850e7980f1be03e6e2eeb4f7fec,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-02,,,572.0
8266,c3ad7aea86bf0e5802d00a7440da6dd9,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-02,,,572.0
8267,e17369c799103c14f28827fe33cecc1d,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-02,,,572.0
8268,0e1cdcbeb058342f6a24ce7c25694829,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-02,,,572.0
8269,69d116bab0e6e5cd168f7bdf141308b2,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-02,,,572.0
8270,9fb923aa95ea29327f325baa1185589a,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-02,,,572.0
8271,7a3d19fdaf687e1213d2d21cff518df7,9ba43b1b796103b4f020481d169bfd25,2001-06-03 00:00:00,2017-11-02,,,572.0
